order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
967,ORD-20240413-00967,12,2024-04-13,pending,2324.94,13,260,488.24,2770.94,cash_on_delivery,standard,,
968,ORD-20251101-00968,116,2025-11-01,shipped,4863.48,1,480,1021.33,6316.18,credit_card,same_day,,
969,ORD-20250701-00969,59,2025-07-01,delivered,2618.26,4,490,549.83,3553.36,bank_transfer,same_day,,
970,ORD-20241003-00970,139,2024-10-03,delivered,2780.78,7,250,583.96,3420.09,paypal,express,,
971,ORD-20240122-00971,255,2024-01-22,shipped,1109.88,12,330,233.07,1539.76,cash_on_delivery,pickup,4,
972,ORD-20250119-00972,158,2025-01-19,shipped,2645.86,5,340,555.63,3409.2,credit_card,same_day,,
973,ORD-20230102-00973,302,2023-01-02,shipped,3121.74,15,110,655.57,3419.05,debit_card,same_day,,
974,ORD-20240510-00974,229,2024-05-10,delivered,3441.31,0,490,722.68,4653.99,debit_card,express,,Nota del cliente: Dejar en portería
975,ORD-20230702-00975,13,2023-07-02,processing,4214.73,14,290,885.09,4799.76,cash_on_delivery,express,,Nota del cliente: Entregar por la tarde
976,ORD-20230312-00976,289,2023-03-12,pending,866.68,9,70,182,1040.68,bank_transfer,express,,
977,ORD-20251219-00977,167,2025-12-19,cancelled,4455.81,7,430,935.72,5509.62,cash_on_delivery,same_day,,
978,ORD-20230831-00978,70,2023-08-31,cancelled,1535.5,2,310,322.46,2137.25,debit_card,pickup,,
979,ORD-20250806-00979,91,2025-08-06,cancelled,3980.58,9,190,835.92,4648.25,bank_transfer,standard,9,
980,ORD-20260130-00980,46,2026-01-30,processing,1535.5,7,440,322.46,2190.48,bank_transfer,express,,
981,ORD-20230601-00981,266,2023-06-01,delivered,3528.61,18,130,741.01,3764.47,cash_on_delivery,pickup,,
982,ORD-20250126-00982,296,2025-01-26,processing,2717.84,11,460,570.75,3449.63,credit_card,same_day,10,
983,ORD-20230914-00983,98,2023-09-14,shipped,839.84,8,120,176.37,1069.02,cash_on_delivery,standard,,
984,ORD-20240117-00984,220,2024-01-17,shipped,1718.16,2,400,360.81,2444.61,credit_card,same_day,,
985,ORD-20251228-00985,251,2025-12-28,shipped,1667.96,12,50,350.27,1868.07,credit_card,standard,,Nota del cliente: Envolver para regalo
986,ORD-20240403-00986,7,2024-04-03,cancelled,1817.23,2,170,381.62,2332.51,bank_transfer,express,,
987,ORD-20230204-00987,1,2023-02-04,pending,321.84,9,340,67.59,700.46,paypal,express,,
988,ORD-20230625-00988,274,2023-06-25,shipped,1001.23,19,330,210.26,1351.26,credit_card,same_day,,
989,ORD-20230810-00989,20,2023-08-10,delivered,2312.8,1,150,485.69,2925.36,credit_card,pickup,,
990,ORD-20250109-00990,100,2025-01-09,delivered,253.97,10,150,53.33,431.9,bank_transfer,express,8,Nota del cliente: Llamar antes
991,ORD-20251222-00991,136,2025-12-22,processing,2150.37,6,360,451.58,2832.93,cash_on_delivery,express,1,
992,ORD-20250703-00992,72,2025-07-03,cancelled,5683.88,10,150,1193.61,6459.1,cash_on_delivery,standard,,
993,ORD-20241105-00993,167,2024-11-05,pending,2077.87,2,60,436.35,2532.66,bank_transfer,express,4,
994,ORD-20231027-00994,155,2023-10-27,cancelled,1047.19,7,70,219.91,1263.8,paypal,express,,
995,ORD-20250208-00995,175,2025-02-08,delivered,3119.58,5,400,655.11,4018.71,bank_transfer,pickup,,
996,ORD-20230131-00996,102,2023-01-31,cancelled,3806.48,18,130,799.36,4050.67,cash_on_delivery,pickup,,
997,ORD-20240504-00997,286,2024-05-04,pending,5527.44,18,390,1160.76,6083.26,bank_transfer,pickup,7,
998,ORD-20231104-00998,97,2023-11-04,shipped,452.65,8,190,95.06,701.5,bank_transfer,pickup,,Nota del cliente: Dejar en portería
999,ORD-20230319-00999,21,2023-03-19,cancelled,5278.02,18,20,1108.38,5456.36,debit_card,same_day,,
1000,ORD-20240629-01000,47,2024-06-29,shipped,1427.16,15,110,299.7,1622.79,cash_on_delivery,standard,,
1001,ORD-20260315-01001,88,2026-03-15,shipped,1890.50,6,120,396.99,2307.49,credit_card,express,,
1002,ORD-20260316-01002,145,2026-03-16,processing,720.30,3,80,151.26,951.56,paypal,standard,2,
1003,ORD-20260317-01003,210,2026-03-17,delivered,3050.00,10,200,640.50,3890.50,debit_card,same_day,5,
1004,ORD-20260318-01004,67,2026-03-18,pending,450.75,2,50,94.65,595.40,bank_transfer,pickup,,
1005,ORD-20260319-01005,134,2026-03-19,cancelled,980.10,4,90,205.82,1275.92,cash_on_delivery,express,,
1006,ORD-20260320-01006,56,2026-03-20,shipped,1675.00,7,140,351.75,2026.75,credit_card,standard,,
